0.16364,0.86364,2.9394
0.1,0.91818,1.2424
0.80909,0.43636,8.1111
0.38182,0.98182,1.3232
0.14545,0.82727,8.7576
0.96364,0.90909,8.2727
0.96364,0.77273,6.2525
0.87273,0.98182,3.5859
0.48182,0.68182,1.6465
0.82727,0.87273,8.3535
0.92727,0.68182,4.0707
0.84545,0.81818,5.9293
0.92727,0.46364,8.1111
0.56364,0.96364,5.0404
0.59091,0.87273,1.8081
0.20909,0.84545,7.2222
0.69091,0.83636,3.0202
0.31818,0.32727,3.5859
0.44545,0.74545,8.1111
0.60909,0.70909,5.6869
0.69091,0.45455,1.6465
0.77273,0.16364,1.0808
0.51818,0.9,8.596
0.57273,0.63636,3.101
0.5,0.83636,6.6566
0.93636,0.26364,1.2424
0.88182,0.57273,2.3737
0.7,0.6,1.4848
0.21818,0.88182,5.4444
0.1,0.10909,3.1818
0.33636,0.29091,1.2424
0.50909,0.85455,7.9495
0.17273,0.12727,4.4747
0.14545,0.68182,8.3535
0.45455,0.38182,7.1414
0.3,0.83636,2.9394
0.24545,0.9,8.1111
0.73636,0.14545,2.9394
0.51818,0.35455,1.3232
0.41818,0.99091,8.6768
0.47273,0.31818,2.697
0.80909,0.42727,5.0404
0.88182,0.62727,7.3838
